gene	conMean	treatMean	logFC	pValue	fdr
CUBN	1.98267435897436	0.0577435897435897	-5.10164313543976	3.75114818371892e-05	7.87458368717879e-05
ANK3	2.43526923076923	0.766394871794872	-1.66792146536329	3.22004453541965e-18	1.34517360467156e-16
ANK2	1.67689230769231	0.226851282051282	-2.88597132181359	5.96362241708163e-18	2.26482114975986e-16
PCDH17	0.416789743589744	0.937	1.1687292718378	0.000185823370116593	0.000353254666057824
CACNA1H	7.16947179487179	2.97409230769231	-1.26941740803939	0.00052074113817551	0.000921778010478048
FRY	1.04983076923077	0.784758974358974	-0.419835259464755	0.0252656161960325	0.0341576413135682
GLI3	1.01127692307692	0.38034358974359	-1.41080291643354	2.49460423109318e-06	6.09427437157413e-06
TSHZ3	1.74294871794872	0.841051282051282	-1.05126444747225	4.32730133009987e-05	8.97136541265122e-05
MACF1	3.71971538461538	3.66946153846154	-0.0196238615559809	0.486350254833042	0.515013482779476
ACVR2A	2.95672820512821	1.95895897435897	-0.593914446791435	1.03054590302412e-08	3.68745653951457e-08
SMAD4	4.92359230769231	3.51159487179487	-0.487584893497396	1.76396833169172e-09	7.18924654208991e-09
MXRA5	4.6236641025641	9.71185641025641	1.07071049799256	0.0239585697615879	0.0326281744674926
COL12A1	5.02058974358974	18.9236282051282	1.91425997601208	2.62003161033186e-09	1.02771662461609e-08
LAMA1	1.13305641025641	0.193825641025641	-2.54738834748306	2.91798363566596e-15	4.68841409153637e-14
FCGBP	314.89368974359	55.4080384615385	-2.50669764792205	1.28946422040268e-13	1.3218985964987e-12
COL11A1	0.051925641025641	4.54724871794872	6.45240298483108	3.07749606606007e-14	3.59615099747299e-13
BMPR2	6.34150512820513	5.2113	-0.283181989208178	0.000586523075055477	0.00103057840001861
AHNAK2	3.27296153846154	1.78248974358974	-0.876702873491733	0.228508385553528	0.259753409700643
PRKDC	8.03197692307692	21.4995205128205	1.4204774555065	8.50237547583077e-10	3.65230576352525e-09
TCF7L2	13.3990025641026	7.88774102564103	-0.764441518635647	1.65496981019673e-11	1.03964456873637e-10
APOB	12.6111205128205	0.159817948717949	-6.30212321376889	0.000407106934285912	0.00073977852229669
AKAP9	7.03472307692308	3.08581282051282	-1.18884307919405	2.1644014324534e-12	1.60742879716873e-11
ZFHX3	1.35309743589744	1.09784615384615	-0.30158983371596	0.0586409411645618	0.0736205955567113
COL6A3	17.4736307692308	28.4224666666667	0.701852354776486	0.0126266802573438	0.0180953539537063
VCAN	2.57269487179487	6.82935384615385	1.40846872564758	1.3908353703616e-05	3.07418770353735e-05
LRP1	25.8813128205128	19.0339307692308	-0.443337270581724	0.00162690265821292	0.00266524935477822
CHD7	1.83688717948718	4.24883076923077	1.20980286260341	6.10081719993145e-10	2.70410226553991e-09
IGSF9B	0.895892307692308	0.573484615384615	-0.643570536789706	0.459594387874916	0.490410103537027
MYCBP2	2.5362641025641	3.27242307692308	0.36765429799722	0.00536591334854873	0.00809245596157484
HECTD4	2.88903846153846	2.54189743589744	-0.1846835909139	0.0463202345017369	0.0594022347293955
TNXB	7.12814871794872	0.505476923076923	-3.81781030251645	8.62107770185837e-19	4.96752442751908e-17
VWF	15.4312846153846	11.5355538461538	-0.419770895117403	0.0259416869050155	0.034958515176033
PTPRS	2.26773846153846	1.56628974358974	-0.533903146271808	2.80195320428715e-05	5.95682417857993e-05
SCN9A	1.14158717948718	0.120364102564103	-3.24556394649457	1.76675972920246e-13	1.73904770164225e-12
RNF213	6.18005128205128	8.28262307692308	0.422468926756998	0.043074432911034	0.055796416584758
CNOT1	19.5215692307692	21.6730076923077	0.150830350883429	0.209232489346637	0.239143289807271
MAP3K4	3.375	4.01307435897436	0.249820386157198	0.00140657029229898	0.00234334891169651
CELSR1	0.5462	2.79324358974359	2.35444017265884	2.40642418262114e-12	1.77142502606164e-11
ASH1L	5.4942	4.31654615384615	-0.348032014073723	0.00257667057180768	0.00407728837641158
FAT1	20.3729307692308	30.8628923076923	0.599219734388988	0.00884184834511218	0.0129602882321776
PXDN	4.4667282051282	6.45702564102564	0.531651284970306	0.0280633390660258	0.037545107749663
CREBBP	7.21956153846154	6.85750256410256	-0.074227964878204	0.205618171724117	0.235173145072553
MTOR	6.06583076923077	5.6957282051282	-0.090824944860926	0.168786243794771	0.196681878229472
TRIO	5.3627641025641	6.34655128205128	0.242996050431764	0.295830021152626	0.327806343067664
MAP1B	2.81841794871795	1.13973846153846	-1.306182763836	4.51084298032014e-07	1.2356751836254e-06
LAMA5	4.94028717948718	6.87271282051282	0.476284768659381	0.0642693344281314	0.0800850543097745
DOCK2	2.27252307692308	0.979766666666667	-1.21378483009151	2.06811722985815e-09	8.24778971621234e-09
NFASC	1.44661282051282	0.635248717948718	-1.18728537885812	6.1410128186322e-07	1.64978013182225e-06
COL5A1	7.98775128205128	25.1732641025641	1.65603097953098	2.12970072570394e-08	7.21851909259895e-08
LAMA2	2.06715384615385	1.0287641025641	-1.00673355648257	1.44003755671314e-07	4.25141829905946e-07
ADAMTS2	1.16725384615385	6.20931794871795	2.41131646459231	2.83994356479603e-10	1.39165562955254e-09
BCL9L	4.32716153846154	4.89612820512821	0.178220356086279	0.365174037429038	0.396495007500924
DCHS1	2.77489743589744	2.77993076923077	0.00261450642877104	0.976082737084246	0.97901215706349
SPEG	2.31863076923077	0.441287179487179	-2.39348335696427	2.82842274863453e-08	9.35899883756099e-08
MEGF8	5.67929487179487	3.82943846153846	-0.568578964371828	7.85146108186442e-06	1.7874375296724e-05
DNAH1	0.810125641025641	0.92344358974359	0.188878163708409	0.968299178980123	0.971788545390862
FLNC	46.0155025641026	5.98708461538462	-2.94219442009344	6.69516639310446e-06	1.55168142064876e-05
COL7A1	0.405812820512821	3.40634871794872	3.06933978670372	2.24756952568032e-14	2.70193430029627e-13
FRYL	10.3877564102564	6.00186666666667	-0.791400914277466	1.59759300871393e-08	5.50428436610511e-08
FNDC1	3.21838717948718	7.04605641025641	1.13047812891745	0.0048708442904138	0.00741273297748767
NCOR2	12.4774051282051	16.9583153846154	0.442674927339673	0.00156906050713686	0.00258315281519773
COL27A1	0.483112820512821	1.69578974358974	1.81152526148011	5.76175312131868e-05	0.000116701690493618
BCORL1	2.30128974358974	3.10542051282051	0.432346003314837	0.00181224150907828	0.00294577389267491
TNRC6B	2.20243333333333	1.52002051282051	-0.535007556970242	3.05720483386698e-06	7.42527511248797e-06
FBN1	6.47799487179487	6.59137692307692	0.0250325462576755	0.626219216755588	0.651158874423514
VPS13C	2.99873076923077	3.17785384615385	0.083700774104484	0.803814527372527	0.819008582463105
ASPM	1.05518974358974	2.46332820512821	1.22310641340147	1.08720565102233e-09	4.58911141060493e-09
TRRAP	3.76803076923077	5.44901025641026	0.53218346058076	0.00156906050713686	0.00258315281519773
F8	0.804717948717949	0.506405128205128	-0.668191196881913	1.98152854839939e-05	4.27795116844364e-05
ANKRD11	4.47709487179487	4.95933076923077	0.147582561077472	0.676367450384823	0.698522873666897
ROBO1	1.90375897435897	2.62528974358974	0.463625818897771	0.268972373889385	0.300838578828087
AKAP12	8.88307948717949	3.65049487179487	-1.28296784753173	7.42088903867105e-08	2.30061328081991e-07
ATRX	2.04551025641026	3.16788717948718	0.631060185400641	0.0085771615845986	0.0126165818731199
BNC2	0.942341025641026	0.371576923076923	-1.34258834867876	2.41118481273126e-07	6.88733302918621e-07
VPS13A	2.25089230769231	2.0742358974359	-0.117917056322813	0.165697760119919	0.193487740852819
ABCA1	4.26408205128205	2.55169743589744	-0.740777925702744	5.12145370548985e-07	1.38927745809635e-06
TNS1	32.1783384615385	7.00478205128205	-2.19967776592357	1.34893792861886e-07	3.99658737362077e-07
ZNF292	2.19972307692308	2.26185641025641	0.040185431083176	0.713093950293249	0.733279994424627
HERC1	3.52932564102564	2.58565641025641	-0.448861971443371	0.000409069631718816	0.00073977852229669
SVIL	18.4836179487179	6.09045897435897	-1.60162431660043	3.03459126967475e-08	9.96228293050394e-08
BRWD3	1.66162051282051	2.26645897435897	0.447849115364458	0.0327522510568287	0.043401277966662
DMXL1	2.88851538461538	1.66040256410256	-0.798795113723102	7.49036894405014e-12	4.96682797837610e-11
REV3L	1.82883076923077	1.41108205128205	-0.374119701663844	0.00050036883459075	0.000887596945436458
SCN7A	2.84956666666667	0.219341025641026	-3.69949496078651	8.81511696198529e-13	7.29210913043437e-12
FASN	15.2323769230769	48.2486461538462	1.66334737775944	7.75254189388658e-15	1.07061962848632e-13
GOLGB1	10.9851307692308	9.12326153846154	-0.26793046316043	0.0198299431963878	0.0275443350633117
EP400	3.01167179487179	4.05256153846154	0.428269536386752	0.00187815263869132	0.00304402818550261
MYH14	74.3971128205128	56.0069051282051	-0.409641925812025	0.00140657029229898	0.00234334891169651
GALNT17	0.988333333333333	0.372484615384615	-1.4078168593135	3.30603895107134e-07	9.34753145049105e-07
SFMBT2	0.9666	0.437779487179487	-1.14271463832295	3.09563626022369e-10	1.48217999737358e-09
MIDEAS	6.18411025641026	3.07025897435897	-1.01020569015888	1.45346792990028e-13	1.46309934389359e-12
PCNT	2.78512564102564	3.50593076923077	0.332055096744998	0.0335948448484542	0.0444473362959358
ADAMTSL3	1.90048205128205	0.345812820512821	-2.45830213909557	1.14323883091282e-13	1.19397005403458e-12
BCL9	4.48769487179487	5.7595641025641	0.359985041940561	0.00096935063557705	0.00164612287809883
AKAP13	7.08189230769231	4.26959487179487	-0.730035721624738	3.49071658193559e-08	1.13703458253691e-07
HUWE1	12.3809666666667	20.7246230769231	0.743221903352118	4.84687290658419e-06	1.14556218202294e-05
HELZ2	4.23304102564103	10.2188666666667	1.27146882555397	2.83994356479603e-10	1.39165562955254e-09
ALMS1	1.29943846153846	1.55540256410256	0.259399709542573	0.181567577547407	0.209964997980427
USP34	3.14240512820513	2.63716923076923	-0.252879035259578	0.0147524184529039	0.0208732355925507
ITPR1	0.936779487179487	0.433179487179487	-1.11274455819252	6.63162979791293e-10	2.90851795073819e-09
MIA3	7.20381794871795	5.6476641025641	-0.351107436432304	7.3426513030692e-07	1.94446439420422e-06
ZNF423	1.19803846153846	0.79535641025641	-0.591000822711179	9.10168768576202e-05	0.000180628505022664
KIF26B	0.110074358974359	0.981028205128205	3.15581617269256	6.76105101475498e-15	9.41476353804631e-14
DMXL2	1.91275384615385	1.50910512820513	-0.341957912762438	0.000686119879490067	0.00119677068750303
CHD9	3.04507692307692	2.06276153846154	-0.561901622261718	7.79712732288817e-07	2.05829380040223e-06
BCOR	4.00449487179487	5.37474615384615	0.424576346540355	0.00187815263869132	0.00304402818550261
BRCA2	0.350620512820513	1.33787179487179	1.93195756491257	7.01797642092484e-14	7.66473111069635e-13
CHD4	1.50337692307692	2.59174871794872	0.785719085366218	9.10652666102958e-13	7.42292978077094e-12
ZC3H13	5.98075128205128	8.21841538461539	0.458533528351084	0.017270634794013	0.0241499838835111
LAMA3	9.22586666666667	5.88015128205128	-0.649831169963758	0.00145894773702133	0.00241855324262167
MAP1A	3.59028205128205	1.42990769230769	-1.32817516928012	0.00316468143060652	0.00494685001921749
UGGT2	1.40789487179487	3.14562307692308	1.15980619948464	1.53919427963162e-10	7.91382658850596e-10
ARID2	2.44481025641026	2.40095384615385	-0.0261148301375453	0.698318634501807	0.719414573521899
UBR5	5.44029230769231	7.39827179487179	0.443504132841291	0.00050036883459075	0.000887596945436458
DOCK8	2.40517435897436	1.20445384615385	-0.997762371929541	5.28459140527673e-08	1.67881221258886e-07
UBR4	7.15202051282051	6.72369230769231	-0.0890971694482818	0.105723827845185	0.128110599223571
ADAMTS9	0.792510256410256	1.44325128205128	0.86482099552744	0.000259627798881054	0.000483654461460693
USF3	2.47565641025641	1.5929641025641	-0.636097344546477	5.25075030028542e-09	1.97612697112093e-08
ADGRL2	0.896997435897436	0.491653846153846	-0.867460932166172	1.18026718087463e-07	3.54716989072214e-07
KIF21A	3.28610769230769	2.98060769230769	-0.140773260807636	0.0474463774810398	0.060753177602159
FLNA	263.448864102564	85.0938923076923	-1.63039546936114	0.00338599295347988	0.00527306078775851
MYO5A	1.66014871794872	0.881264102564103	-0.913666140925222	8.88694150204443e-09	3.24237538207778e-08
ARAP2	1.51168205128205	1.36963333333333	-0.142365013886252	0.0521807676688632	0.0664082732480353
CTNNB1	35.7799794871795	56.7736512820513	0.666068968310756	3.67466780503115e-10	1.72482300623794e-09
AHNAK	70.4062282051282	24.6440358974359	-1.51446451449811	5.52528172236051e-12	3.78391219592804e-11
COL4A1	11.8106384615385	29.3811102564103	1.31480195733116	3.03459126967475e-08	9.96228293050394e-08
PTPRK	14.2443435897436	14.2296974358974	-0.0014841543120907	0.598293713219272	0.624062918095758
SVEP1	2.43632564102564	0.804117948717949	-1.59922793998433	2.23839961743177e-09	8.86342597329026e-09
CHD6	2.1815	3.99656923076923	0.87344160689378	0.000361933694384015	0.00066242190943668
PKD1	2.9858	2.84732307692308	-0.0685113311218397	0.642149759503058	0.665652759385614
SALL1	0.931292307692308	0.419451282051282	-1.15073080626715	1.86641404000326e-07	5.4524088476319e-07
COL14A1	10.5688435897436	5.64991794871795	-0.903515708951068	1.2845179610167e-08	4.53790594684758e-08
ADAMTSL1	1.33078461538462	0.37534358974359	-1.82599334362591	8.99727546084138e-16	1.65213706539186e-14
HDAC9	0.882328205128205	0.218784615384615	-2.01180411041068	2.7409324776621e-20	2.41057798430177e-18
EPHA3	1.07728974358974	0.514458974358974	-1.06627838483144	5.48080225249105e-05	0.00011155201661282
ACAN	0.119402564102564	1.08405384615385	3.18253069562189	5.6816532137402e-16	1.13024315716189e-14
SETX	6.99523333333333	5.97160256410256	-0.228254029704237	0.0167946297842235	0.0235434784978502
TRPA1	2.8196641025641	1.09199230769231	-1.36856061574575	4.00173037856466e-10	1.83202505824152e-09
NRXN2	1.01914615384615	0.598353846153846	-0.7682901577647	0.00216409403849333	0.00348046307826983
TCERG1	4.25126666666667	6.93280256410256	0.705545918418308	3.10501732502022e-07	8.79404059340473e-07
ARHGAP31	3.06025641025641	1.8368	-0.736457990205928	4.24068480787907e-07	1.17127013453982e-06
COL5A2	7.55411794871795	27.8858282051282	1.88419690438965	1.48591910262501e-08	5.16210149789271e-08
SPTBN1	34.5320538461538	32.0420102564103	-0.107971480611371	0.0441345878957757	0.0569050126341367
DAPK1	3.98190512820513	2.40004102564103	-0.730399781129251	7.06146902784101e-06	1.62754686145136e-05
CALD1	61.5831256410256	24.2292205128205	-1.34578710091929	0.017270634794013	0.0241499838835111
ACACB	4.57545641025641	1.29182564102564	-1.82450430087262	1.35650438438719e-18	6.86884492821513e-17
GCN1	13.3762	20.4816512820513	0.61466370994905	2.35765552054324e-06	5.77660172262134e-06
MGAM	3.80217948717949	0.131733333333333	-4.85113428670914	1.69410886722806e-06	4.24416179480973e-06
PRUNE2	7.58028205128205	3.11635384615385	-1.28239247658566	0.000801018717173114	0.00138418022378105
TIAM1	1.01251538461538	0.454905128205128	-1.15430622559874	1.38661285683519e-09	5.72106193523852e-09
FLNB	60.0648564102564	29.2332358974359	-1.03891159212771	7.10344724508625e-09	2.62607529790689e-08
ACACA	3.62702564102564	7.35491794871795	1.01992230251532	4.21358682133746e-10	1.92374414711882e-09
CDK12	4.25710769230769	7.33195128205128	0.784323613241432	4.51084298032014e-07	1.2356751836254e-06
FLT4	1.1083	0.96271282051282	-0.203171041865157	0.0362332883068432	0.0475989188370558
STAB1	11.9722461538462	4.40837692307692	-1.44137435963853	6.23471338367951e-11	3.49604230339881e-10
UTRN	5.54928974358974	4.03791282051282	-0.458693369127671	0.000541873808262279	0.000956146920386767
BRINP3	2.76830769230769	0.0871435897435897	-4.98946595052336	5.31405610503406e-14	5.95958909497444e-13
SLIT3	4.37096666666667	0.928879487179487	-2.234389037447	6.76105101475498e-15	9.41476353804631e-14
DOCK1	9.91756153846154	7.40050256410256	-0.422362197616284	1.79231761496363e-05	3.9047754036561e-05
KALRN	2.89345897435897	1.92576666666667	-0.587362277373558	9.89594951040907e-07	2.57171565037225e-06
DENND4B	4.56185641025641	6.82280512820513	0.580743974019886	2.4554598801881e-08	8.23910333292031e-08
SRRM2	37.4259384615385	46.1188358974359	0.301317605299326	0.0344556820804345	0.0455501936363972
CHD3	12.3540282051282	8.84544615384615	-0.481974711887697	1.3908353703616e-05	3.07418770353735e-05
FN1	43.2040512820513	80.0079051282051	0.888975950052537	0.0119113973994973	0.0171437941899742
RANBP2	7.20772051282051	9.02359487179487	0.324159227001099	0.0353350624891089	0.0466758019124909
MKI67	7.15181282051282	15.1438025641026	1.08234662381527	3.74576791389191e-07	1.0431963640189e-06
NUP205	6.22203846153846	12.4923102564103	1.00558108735532	5.21263088997147e-13	4.56036974719494e-12
NAV2	1.96731282051282	2.05997692307692	0.0664017982828377	0.397735768977059	0.427956516394505
ZNF646	3.40707435897436	4.24115897435897	0.315925127087837	0.0400207753926935	0.052002111727209
MPDZ	1.43961538461538	0.623541025641026	-1.20712703513059	1.58016939798167e-06	3.97660100004122e-06
PTEN	9.94622051282051	6.15459487179487	-0.692484522819927	3.30667446200533e-14	3.83712015695202e-13
ABCA2	5.49221794871795	7.36091538461538	0.422496309945337	0.0452164135258681	0.0581204823090197
LRRK1	3.29788974358974	2.59183076923077	-0.347571644710727	0.000923581096825927	0.00158125411147144
PLXNA1	3.31530769230769	9.12958717948718	1.46140685361384	5.66342050150542e-17	1.57726260966926e-15
TET3	3.46883076923077	3.28032051282051	-0.0806126746044233	0.291234709766278	0.323357607986346
KANSL1	2.22139487179487	2.47351025641026	0.155094014673221	0.0543874176756794	0.0688495264667123
PCDH18	4.1351	2.84825128205128	-0.537845787620448	0.000864846978245445	0.00148526135729511
AXIN2	5.47454615384615	34.979041025641	2.67567946361894	2.18977357680202e-16	5.08209950949469e-15
LYST	1.11719487179487	0.689264102564103	-0.696752070760742	5.59019800059534e-08	1.77252767722862e-07
RIF1	1.98401282051282	3.06462051282051	0.627287089977762	2.41753781077875e-05	5.15926651572323e-05
MED12	8.09702820512821	10.7054769230769	0.402884660300814	0.00503113557250541	0.00762888161674822
NLRC5	4.57625384615385	6.90673846153846	0.593837512886277	0.00374409519474946	0.00579831609863424
SPEN	6.5906358974359	6.26536666666667	-0.0730187278246861	0.23979139561639	0.271655201406771
PLCG2	2.84039743589744	0.748535897435897	-1.92394939935914	5.66342050150542e-17	1.57726260966926e-15
SAMD9	7.53501282051282	3.0113717948718	-1.32318912709543	3.09563626022369e-10	1.48217999737358e-09
DIDO1	6.337	8.74481794871795	0.464628334628238	0.000409069631718816	0.00073977852229669
USP35	0.861297435897436	1.48695128205128	0.787773938763368	5.66499740797081e-09	2.11772050754345e-08
CNTN4	1.23594358974359	0.232879487179487	-2.40795742530087	1.21500049250675e-13	1.26103467265763e-12
TRPM6	13.6377564102564	0.926371794871795	-3.87987118297002	8.97910483445883e-13	7.39117447210872e-12
RGS12	1.34294358974359	1.85247435897436	0.464054867875921	0.0163300422112269	0.0229306727184539
PCDH19	0.58764358974359	0.474248717948718	-0.309297541351606	5.65835295638428e-08	1.7907401117648e-07
CHL1	1.38421794871795	0.234430769230769	-2.56183727473999	1.90972449586384e-17	6.02103704261977e-16
PRDM10	2.17275384615385	1.96426923076923	-0.145532054269519	0.0400207753926935	0.052002111727209
SPTBN2	0.451448717948718	4.5449358974359	3.33162592650936	2.93933777765372e-22	7.01661918065624e-20
TTK	2.05840512820513	5.15636923076923	1.32482861763574	1.28823456044545e-10	6.74808761913588e-10
ARID1B	1.7515	1.84688461538462	0.0765027482332886	0.480132681176564	0.508751877137627
MARF1	8.01870256410256	5.81154615384615	-0.464446784013079	9.89594951040907e-07	2.57171565037225e-06
TCF20	7.16228461538462	11.9701051282051	0.740944068067284	3.93297939302668e-05	8.22529232258771e-05
PHF20L1	1.27417692307692	2.04900769230769	0.685359786672503	1.18103699726119e-06	3.01760370401139e-06
ATG2B	2.55060769230769	1.96399230769231	-0.377051736696997	8.69771521009861e-05	0.000173228630704109
COL1A2	53.1164179487179	177.560971794872	1.74108474671489	6.50797942387495e-07	1.73719386857748e-06
MAP2K4	6.70739487179487	4.22967435897436	-0.665205942537817	1.63730114026687e-13	1.6285298841583e-12
EPG5	2.21717435897436	1.83891538461538	-0.269867130978992	0.00669950682897734	0.00998650839538014
ADAMTS5	0.753133333333333	0.612430769230769	-0.298358532244826	0.175090916424693	0.203319611775999
LAMA4	6.21387948717949	5.70303846153846	-0.123763499569732	0.403326072640722	0.433692321353054
COL4A5	0.808430769230769	0.324866666666667	-1.31527651056156	2.91674895765226e-08	9.63218875145637e-08
POLE	2.85566923076923	4.25191282051282	0.574283133580337	1.07201982484586e-05	2.40772194531913e-05
KIAA1549	0.451815384615385	2.52165384615385	2.48056494542595	7.3483444441343e-23	2.45581671322968e-20
MGA	1.79755897435897	2.05442564102564	0.192696010363538	0.224144173633331	0.254965904793258
CAMTA2	9.08900256410256	5.30817179487179	-0.775906917190265	7.49036894405014e-12	4.96682797837610e-11
PTPN13	0.894464102564103	2.16681794871795	1.27648245743672	0.020941735089843	0.0289442839827359
KNL1	1.12168461538462	2.06457948717949	0.880180874261079	1.62017390267311e-05	3.55756976526513e-05
PLXNB1	8.46586153846154	15.3894666666667	0.86221443659016	5.10094977621014e-07	1.38596537821905e-06
CNTNAP2	0.668535897435897	1.24472564102564	0.896750848606972	0.550820774914894	0.577428804819817
HSPG2	19.4799307692308	14.422658974359	-0.433651384505438	0.156684515817474	0.183733211179648
UTP20	2.18032051282051	4.4889	1.04182172690711	1.40837207596999e-10	7.28603634348561e-10
CAMTA1	3.60328974358974	3.17099743589744	-0.184377953899584	0.013769988503326	0.0195660295825321
HEATR5B	4.51121025641026	4.06048717948718	-0.151861694949828	0.124277145788932	0.148227773457035
TULP4	2.25223333333333	3.06302307692308	0.443599936670014	0.00050036883459075	0.000887596945436458
BAZ1A	5.65724615384615	7.25631282051282	0.359136706152117	0.00208913598900677	0.00336314666438373
BOC	2.04387692307692	0.964669230769231	-1.0832020677142	1.79231761496363e-05	3.9047754036561e-05
ZFYVE26	2.14335897435897	1.86278974358974	-0.20240865201194	0.0145814457682826	0.0206488100667799
ZC3H18	6.3428	8.72394358974359	0.459860589244125	2.41118481273126e-07	6.88733302918621e-07
VWA8	4.05984871794872	5.32789743589744	0.392140340935314	0.000741531983230435	0.001289385997896
MYH9	193.106176923077	162.921479487179	-0.245217492177812	0.00669950682897734	0.00998650839538014
THBS2	2.06521538461538	11.9313538461538	2.53039359879856	1.03647790936295e-07	3.13759888866936e-07
CEP170	0.737110256410256	0.921310256410256	0.321806641082653	0.153763252983007	0.180434266667559
LARP4B	7.83002820512821	9.39107948717949	0.262273498166718	0.000259627798881054	0.000483654461460693
TEAD2	6.24148717948718	9.25381282051282	0.56815809170191	0.0203793074745308	0.0282839059717118
SALL2	1.37223333333333	0.356497435897436	-1.94456221169267	1.70491240095192e-10	8.65929672337586e-10
KDM6B	9.31622051282051	7.43309230769231	-0.325782264012412	0.00240379954114263	0.00382183542649794
DLC1	2.34547179487179	1.44688974358974	-0.696923162725762	0.000248919441015783	0.000464742330656283
GTF3C1	7.22435384615385	8.66845384615385	0.262906132034034	0.00519611944758583	0.00785055659757317
NCAPD3	2.19758205128205	5.23414102564103	1.25203576365807	2.76516731763885e-17	8.40108106868094e-16
CASZ1	3.32857179487179	2.01462820512821	-0.724389669114911	1.00195347477805e-09	4.26021439275858e-09
ZNF518A	3.38746666666667	2.95859487179487	-0.195294592119238	0.0802836972634536	0.0987152745601405
PLXNA2	9.48938717948718	4.5785	-1.05143989907865	8.20633940281829e-11	4.52567430432652e-10
EIF3A	36.495741025641	44.2606794871795	0.278297485060802	0.0198299431963878	0.0275443350633117
CROCC	1.51957948717949	2.81664358974359	0.890304878348058	1.32761959938997e-06	3.36639203426501e-06
FRMD4A	0.779028205128205	0.600405128205128	-0.375739263351741	0.0085771615845986	0.0126165818731199
ICE1	4.27742051282051	5.94898205128205	0.47590178012425	0.0048708442904138	0.00741273297748767
TNKS2	8.62258974358974	8.80186923076923	0.0296886985144758	0.912971340209427	0.920129740343759
MON2	2.73006666666667	1.87116666666667	-0.544998114786196	9.47581315767043e-08	2.90533647458115e-07
CIC	8.10538205128205	8.01956923076923	-0.0153554447613096	0.826963234822037	0.841568553829247
SMARCAD1	4.14314102564103	5.91123846153846	0.51273549251589	0.00232135625140954	0.00370839990067432
LAMC3	0.913679487179487	0.443720512820513	-1.0420369167334	7.85146108186442e-06	1.7874375296724e-05
XYLT2	5.5599358974359	7.65754102564103	0.461812941474186	7.06146902784101e-06	1.62754686145136e-05
WWC3	4.06723846153846	6.40424615384615	0.654979182142214	0.000832372897750461	0.00143539227259135
NUGGC	1.22715384615385	0.211528205128205	-2.53639417856977	1.87245964651747e-11	1.16749256318309e-10
LTBP4	39.7744692307692	18.0559153846154	-1.1393711159228	1.1793712354458e-09	4.93917126423542e-09
VPS13D	4.59447179487179	2.52120769230769	-0.865784041512289	4.30043104533323e-11	2.47793802646615e-10
CACNA1D	0.400535897435897	1.01289230769231	1.33847733973568	1.5720627514468e-06	3.96815235297221e-06
COL18A1	6.93415128205128	13.5646666666667	0.968062378570028	1.70420524515601e-05	3.72251890804666e-05
PTPRC	6.99296666666667	3.29943076923077	-1.08368748180007	3.51938518209691e-07	9.86726952899989e-07
CNTLN	0.500666666666667	0.549610256410256	0.13455851987079	0.693033990909627	0.714410733380621
